merchant_id,institution_id,merchant_name,merchant_category,city,state,country,merchant_status
MER001498,INS000003,"Venkatesh, Chaudhry and Krishna Store",Electronics,Chennai,Tamil Nadu,India,Active
MER001499,INS000002,Sur-Chander Store,Travel,Mumbai,Maharashtra,India,Active
MER001500,INS000003,Virk Inc Store,Entertainment,Lucknow,Uttar Pradesh,India,Active
MER001501,INS000001,Om LLC Store,Healthcare,Lucknow,Uttar Pradesh,India,Active
MER001502,INS000004,Johal PLC Store,Entertainment,Surat,Gujarat,India,Active
MER001503,INS000004,Khare-Prakash Store,Travel,Lucknow,Uttar Pradesh,India,Active
MER001504,INS000001,"Sandhu, Walla and Saxena Store",Restaurant,Thane,Maharashtra,India,Active
MER001505,INS000003,"Narula, Zacharia and Raval Store",Electronics,Pune,Maharashtra,India,Active
MER001506,INS000002,Wali LLC Store,Grocery,Surat,Gujarat,India,Active
MER001507,INS000005,Agrawal-Saraf Store,Shopping,Jaipur,Rajasthan,India,Active
MER001508,INS000003,Master LLC Store,Shopping,Patna,Bihar,India,Active
MER001509,INS000001,"Bahl, Kalla and Bassi Store",Fuel,Surat,Gujarat,India,Active
MER001510,INS000002,Datta-Oommen Store,Grocery,Ahmedabad,Gujarat,India,Active
MER001511,INS000004,Pandey Group Store,Entertainment,Patna,Bihar,India,Inactive
MER001512,INS000003,Dash Ltd Store,Restaurant,Delhi,Delhi,India,Active
MER001513,INS000005,Dalal Ltd Store,Grocery,Bhubaneswar,Odisha,India,Active
MER001514,INS000002,Rama-Khatri Store,Fuel,Lucknow,Uttar Pradesh,India,Active
MER001515,INS000002,Kunda-Solanki Store,Grocery,Bhopal,Madhya Pradesh,India,Inactive
MER001516,INS000004,Raja-Lad Store,Grocery,Kochi,Kerala,India,Active
MER001517,INS000002,"Kaul, Bava and Vaidya Store",Healthcare,Jaipur,Rajasthan,India,Active
MER001518,INS000003,Sachdev-Sanghvi Store,Electronics,Pune,Maharashtra,India,Active
MER001519,INS000002,Mohanty and Sons Store,Shopping,Kolkata,West Bengal,India,Active
MER001520,INS000003,Ravi-Taneja Store,Healthcare,Indore,Madhya Pradesh,India,Active
MER001521,INS000003,Baria-Baral Store,Travel,Hyderabad,Telangana,India,Active
MER001522,INS000003,Bala LLC Store,Fuel,Thane,Maharashtra,India,Active
MER001523,INS000003,Khurana-Saran Store,Fuel,Jaipur,Rajasthan,India,Active
MER001524,INS000005,Sem-Bhattacharyya Store,Entertainment,Patna,Bihar,India,Active
MER001525,INS000005,Setty and Sons Store,Healthcare,Indore,Madhya Pradesh,India,Active
MER001526,INS000002,Sen and Sons Store,Grocery,Nagpur,Maharashtra,India,Active
MER001527,INS000002,Toor-Varghese Store,Fuel,Ahmedabad,Gujarat,India,Active
MER001528,INS000005,"Khurana, Mitter and Minhas Store",Fuel,Delhi,Delhi,India,Active
MER001529,INS000004,"Dasgupta, Salvi and Dada Store",Fuel,Indore,Madhya Pradesh,India,Active
MER001530,INS000002,Choudhury-Chadha Store,Grocery,Patna,Bihar,India,Active
MER001531,INS000005,"Dhar, Amble and Nori Store",Grocery,Thane,Maharashtra,India,Active
MER001532,INS000003,Bedi-Jain Store,Fuel,Hyderabad,Telangana,India,Active
MER001533,INS000004,"Bhalla, Goel and Dewan Store",Grocery,Thane,Maharashtra,India,Inactive
MER001534,INS000004,Bhavsar Inc Store,Entertainment,Mysuru,Karnataka,India,Active
MER001535,INS000005,Sekhon LLC Store,Entertainment,Mysuru,Karnataka,India,Active
MER001536,INS000003,Bhardwaj LLC Store,Entertainment,Mysuru,Karnataka,India,Active
MER001537,INS000004,Bhavsar Inc Store,Fuel,Surat,Gujarat,India,Active
MER001538,INS000001,"D’Alia, Gill and Ghose Store",Travel,Hyderabad,Telangana,India,Active
MER001539,INS000005,"Bhasin, Butala and Dutta Store",Grocery,Chandigarh,Chandigarh,India,Active
MER001540,INS000002,Misra-Patel Store,Healthcare,Kolkata,West Bengal,India,Active
MER001541,INS000002,"Kuruvilla, Bhat and Chad Store",Healthcare,Nagpur,Maharashtra,India,Active
MER001542,INS000005,Majumdar-Walia Store,Electronics,Bengaluru,Karnataka,India,Active
MER001543,INS000004,"Pillay, Khalsa and Baria Store",Healthcare,Ahmedabad,Gujarat,India,Active
MER001544,INS000002,Konda-Hayer Store,Travel,Bhopal,Madhya Pradesh,India,Active
MER001545,INS000004,Bal PLC Store,Restaurant,Bhubaneswar,Odisha,India,Active
MER001546,INS000002,Pingle Ltd Store,Healthcare,Thane,Maharashtra,India,Active
MER001547,INS000004,"Patla, Talwar and Sachar Store",Fuel,Chandigarh,Chandigarh,India,Active
MER001548,INS000002,Dara and Sons Store,Fuel,Ahmedabad,Gujarat,India,Active
MER001549,INS000002,"Mangal, Chokshi and Vora Store",Shopping,Delhi,Delhi,India,Active
MER001550,INS000002,Shankar Ltd Store,Fuel,Delhi,Delhi,India,Active
MER001551,INS000004,Ahluwalia Group Store,Travel,Jaipur,Rajasthan,India,Active
MER001552,INS000003,Toor-Dugal Store,Electronics,Nagpur,Maharashtra,India,Active
MER001553,INS000001,"Rao, Rajagopalan and Taneja Store",Restaurant,Delhi,Delhi,India,Active
MER001554,INS000005,Thakur-Swaminathan Store,Grocery,Chennai,Tamil Nadu,India,Active
MER001555,INS000003,Dhingra-Mann Store,Grocery,Mysuru,Karnataka,India,Active
MER001556,INS000004,"Naik, Patel and Modi Store",Restaurant,Patna,Bihar,India,Active
MER001557,INS000001,Halder-Karan Store,Fuel,Hyderabad,Telangana,India,Active
MER001558,INS000005,Bhagat-Oza Store,Entertainment,Lucknow,Uttar Pradesh,India,Active
MER001559,INS000001,"Garg, Chaudry and Apte Store",Electronics,Nagpur,Maharashtra,India,Active
MER001560,INS000002,"Sunder, Chander and Raj Store",Travel,Surat,Gujarat,India,Active
MER001561,INS000001,Saha-Shan Store,Electronics,Bhubaneswar,Odisha,India,Active
MER001562,INS000001,Cherian-Talwar Store,Entertainment,Surat,Gujarat,India,Active
MER001563,INS000005,Wali Group Store,Fuel,Delhi,Delhi,India,Active
MER001564,INS000001,Oza and Sons Store,Grocery,Pune,Maharashtra,India,Active
MER001565,INS000005,Bawa-Chandran Store,Travel,Mysuru,Karnataka,India,Active
MER001566,INS000004,Comar-Randhawa Store,Grocery,Ahmedabad,Gujarat,India,Active
MER001567,INS000002,Choudhury Inc Store,Entertainment,Lucknow,Uttar Pradesh,India,Active
MER001568,INS000004,Biswas Ltd Store,Fuel,Indore,Madhya Pradesh,India,Active
MER001569,INS000002,Mann Inc Store,Electronics,Mysuru,Karnataka,India,Active
MER001570,INS000005,Sridhar Ltd Store,Fuel,Chandigarh,Chandigarh,India,Active
MER001571,INS000003,Balan-Khatri Store,Electronics,Nagpur,Maharashtra,India,Active
MER001572,INS000002,Andra-Sachar Store,Electronics,Kolkata,West Bengal,India,Active
MER001573,INS000004,"Bandi, Bhalla and Sachdeva Store",Grocery,Chandigarh,Chandigarh,India,Active
MER001574,INS000002,Chakrabarti Ltd Store,Travel,Indore,Madhya Pradesh,India,Active
MER001575,INS000002,"Raju, Ahuja and Doctor Store",Healthcare,Bhopal,Madhya Pradesh,India,Active
MER001576,INS000004,Yogi-Hayre Store,Healthcare,Thane,Maharashtra,India,Active
MER001577,INS000003,"Varma, Kar and Swamy Store",Electronics,Kochi,Kerala,India,Active
MER001578,INS000004,"Mani, Reddy and Sahni Store",Grocery,Ahmedabad,Gujarat,India,Active
MER001579,INS000003,Divan Inc Store,Healthcare,Jaipur,Rajasthan,India,Active
MER001580,INS000002,Dyal Group Store,Entertainment,Surat,Gujarat,India,Active
MER001581,INS000003,Sarin-Narang Store,Restaurant,Kolkata,West Bengal,India,Active
MER001582,INS000002,Dua-Ranganathan Store,Electronics,Kolkata,West Bengal,India,Active
MER001583,INS000004,"Bansal, Nair and Gill Store",Restaurant,Delhi,Delhi,India,Active
MER001584,INS000002,Karnik-Batra Store,Travel,Jaipur,Rajasthan,India,Active
MER001585,INS000002,Vyas Group Store,Travel,Kochi,Kerala,India,Active
MER001586,INS000004,Shah-Kalla Store,Fuel,Jaipur,Rajasthan,India,Active
MER001587,INS000001,Basak Inc Store,Travel,Bhopal,Madhya Pradesh,India,Active
MER001588,INS000001,Purohit-Chaudhry Store,Travel,Delhi,Delhi,India,Active
MER001589,INS000001,"Wali, Chauhan and Dora Store",Healthcare,Patna,Bihar,India,Active
MER001590,INS000002,Sethi Ltd Store,Travel,Bengaluru,Karnataka,India,Active
MER001591,INS000001,"Grewal, Manne and Mall Store",Entertainment,Surat,Gujarat,India,Active
MER001592,INS000004,"Bedi, Venkatesh and Shah Store",Grocery,Kochi,Kerala,India,Active
MER001593,INS000005,Dhingra-Sen Store,Restaurant,Nagpur,Maharashtra,India,Active
MER001594,INS000005,Kohli PLC Store,Grocery,Surat,Gujarat,India,Active
MER001595,INS000005,Ahuja Group Store,Travel,Patna,Bihar,India,Active
MER001596,INS000003,Mand LLC Store,Shopping,Hyderabad,Telangana,India,Active
MER001597,INS000002,Palla and Sons Store,Shopping,Jaipur,Rajasthan,India,Inactive
MER001598,INS000003,Tak-Viswanathan Store,Electronics,Nagpur,Maharashtra,India,Active
MER001599,INS000002,"Bajaj, Bath and Soman Store",Entertainment,Bhubaneswar,Odisha,India,Active
MER001600,INS000001,"Wadhwa, Mane and Nadkarni Store",Electronics,Chennai,Tamil Nadu,India,Active
MER001601,INS000002,Tara-Bhardwaj Store,Healthcare,Jaipur,Rajasthan,India,Active
MER001602,INS000005,Gera Inc Store,Fuel,Jaipur,Rajasthan,India,Active
MER001603,INS000002,"Devan, Bhalla and Wable Store",Travel,Bhopal,Madhya Pradesh,India,Active
MER001604,INS000005,Devi-Baria Store,Restaurant,Jaipur,Rajasthan,India,Active
MER001605,INS000001,Kalla Inc Store,Fuel,Bhubaneswar,Odisha,India,Active
MER001606,INS000004,Chahal-Krishna Store,Grocery,Bhopal,Madhya Pradesh,India,Active
MER001607,INS000005,Kuruvilla LLC Store,Shopping,Mysuru,Karnataka,India,Active
MER001608,INS000001,Deshmukh LLC Store,Healthcare,Kolkata,West Bengal,India,Active
MER001609,INS000004,Mane-Agate Store,Shopping,Patna,Bihar,India,Active
MER001610,INS000005,"Mukherjee, Rao and Tandon Store",Shopping,Bengaluru,Karnataka,India,Active
MER001611,INS000001,Mohan-Vala Store,Restaurant,Mumbai,Maharashtra,India,Active
MER001612,INS000001,Jhaveri Ltd Store,Restaurant,Nagpur,Maharashtra,India,Active
MER001613,INS000001,"Sura, Ramaswamy and Ravi Store",Healthcare,Surat,Gujarat,India,Active
MER001614,INS000001,Kadakia Group Store,Grocery,Mumbai,Maharashtra,India,Active
MER001615,INS000002,Kulkarni-Varghese Store,Grocery,Mysuru,Karnataka,India,Active
MER001616,INS000001,Baral PLC Store,Healthcare,Ahmedabad,Gujarat,India,Active
MER001617,INS000004,"Saxena, Singh and Kota Store",Shopping,Nagpur,Maharashtra,India,Active
MER001618,INS000005,"Patla, Cheema and Sarma Store",Electronics,Thane,Maharashtra,India,Active
MER001619,INS000005,Dugal-Reddy Store,Entertainment,Mumbai,Maharashtra,India,Active
MER001620,INS000001,Iyengar Group Store,Healthcare,Surat,Gujarat,India,Active
MER001621,INS000005,Buch Inc Store,Shopping,Kochi,Kerala,India,Active
MER001622,INS000001,"Minhas, Ahuja and Tara Store",Electronics,Chandigarh,Chandigarh,India,Active
MER001623,INS000002,Grover-Purohit Store,Electronics,Lucknow,Uttar Pradesh,India,Active
MER001624,INS000004,Chahal-Mody Store,Shopping,Chandigarh,Chandigarh,India,Active
MER001625,INS000004,"Grover, Sura and Gour Store",Fuel,Bengaluru,Karnataka,India,Active
MER001626,INS000001,"Bail, Barad and Jha Store",Restaurant,Pune,Maharashtra,India,Active
MER001627,INS000005,"Dass, Singhal and Jain Store",Entertainment,Bhubaneswar,Odisha,India,Active
MER001628,INS000005,"Nagar, Goyal and Mani Store",Grocery,Pune,Maharashtra,India,Active
MER001629,INS000001,Kari Group Store,Travel,Thane,Maharashtra,India,Active
MER001630,INS000005,Maharaj Group Store,Grocery,Kolkata,West Bengal,India,Active
MER001631,INS000001,Sem Ltd Store,Grocery,Chennai,Tamil Nadu,India,Inactive
MER001632,INS000003,Palla-Pant Store,Grocery,Bhopal,Madhya Pradesh,India,Active
MER001633,INS000001,"Rajagopal, Halder and Dhar Store",Entertainment,Surat,Gujarat,India,Active
MER001634,INS000005,"Bora, Tripathi and Sarna Store",Grocery,Patna,Bihar,India,Active
MER001635,INS000001,"Pathak, Bhandari and Dasgupta Store",Entertainment,Thane,Maharashtra,India,Active
MER001636,INS000001,Kaul Group Store,Restaurant,Mysuru,Karnataka,India,Active
MER001637,INS000005,Dua Ltd Store,Travel,Kolkata,West Bengal,India,Active
MER001638,INS000005,Dada-Varma Store,Restaurant,Kolkata,West Bengal,India,Active
MER001639,INS000002,Behl Inc Store,Entertainment,Delhi,Delhi,India,Active
MER001640,INS000004,Dua Ltd Store,Electronics,Lucknow,Uttar Pradesh,India,Inactive
MER001641,INS000005,Saini-Mitra Store,Fuel,Mysuru,Karnataka,India,Active
MER001642,INS000005,"Oak, Chada and Bali Store",Travel,Delhi,Delhi,India,Active
MER001643,INS000004,Karan-Tank Store,Healthcare,Bhubaneswar,Odisha,India,Active
MER001644,INS000005,Banerjee-Brar Store,Restaurant,Chandigarh,Chandigarh,India,Active
MER001645,INS000002,Sarin PLC Store,Entertainment,Mysuru,Karnataka,India,Active
MER001646,INS000003,Koshy LLC Store,Travel,Bengaluru,Karnataka,India,Active
MER001647,INS000003,"Varkey, Varma and Bains Store",Fuel,Bhubaneswar,Odisha,India,Active
MER001648,INS000002,Keer-Hayer Store,Healthcare,Pune,Maharashtra,India,Active
MER001649,INS000003,Bhat-Bose Store,Travel,Kochi,Kerala,India,Active
MER001650,INS000002,"Gade, Mishra and Keer Store",Entertainment,Delhi,Delhi,India,Active
MER001651,INS000001,"Rai, Gokhale and Borra Store",Grocery,Jaipur,Rajasthan,India,Active
MER001652,INS000001,Jain and Sons Store,Healthcare,Mumbai,Maharashtra,India,Active
MER001653,INS000001,Dixit and Sons Store,Grocery,Thane,Maharashtra,India,Active
MER001654,INS000005,"Dixit, Dubey and Subramanian Store",Restaurant,Thane,Maharashtra,India,Active
MER001655,INS000003,Aggarwal-Sahota Store,Shopping,Indore,Madhya Pradesh,India,Inactive
MER001656,INS000001,Sethi-Taneja Store,Healthcare,Mumbai,Maharashtra,India,Active
MER001657,INS000002,Manne Group Store,Travel,Delhi,Delhi,India,Active
MER001658,INS000004,"Brahmbhatt, Virk and Warrior Store",Fuel,Kolkata,West Bengal,India,Active
MER001659,INS000003,"Natarajan, Borah and Borde Store",Travel,Lucknow,Uttar Pradesh,India,Active
MER001660,INS000003,"Sule, Nanda and Din Store",Electronics,Ahmedabad,Gujarat,India,Active
MER001661,INS000001,Ram-Majumdar Store,Restaurant,Mumbai,Maharashtra,India,Active
MER001662,INS000002,"Mohan, Sarma and Barad Store",Entertainment,Bhubaneswar,Odisha,India,Active
MER001663,INS000004,Chhabra and Sons Store,Fuel,Bhubaneswar,Odisha,India,Active
MER001664,INS000003,Chokshi LLC Store,Fuel,Bhopal,Madhya Pradesh,India,Active
MER001665,INS000005,Bali-Khurana Store,Restaurant,Ahmedabad,Gujarat,India,Active
MER001666,INS000003,Kar PLC Store,Restaurant,Ahmedabad,Gujarat,India,Active
MER001667,INS000003,Kaul Group Store,Grocery,Nagpur,Maharashtra,India,Active
MER001668,INS000001,Sanghvi LLC Store,Shopping,Delhi,Delhi,India,Active
MER001669,INS000005,Bhakta-Sama Store,Restaurant,Indore,Madhya Pradesh,India,Active
MER001670,INS000002,Muni-Chokshi Store,Healthcare,Chandigarh,Chandigarh,India,Active
MER001671,INS000002,Garg-Wadhwa Store,Shopping,Bengaluru,Karnataka,India,Active
MER001672,INS000005,"Vig, Thakur and Pillai Store",Healthcare,Mumbai,Maharashtra,India,Active
MER001673,INS000002,Nanda PLC Store,Grocery,Kolkata,West Bengal,India,Active
MER001674,INS000004,Modi-Kunda Store,Healthcare,Delhi,Delhi,India,Active
MER001675,INS000005,Ramanathan-Shroff Store,Travel,Pune,Maharashtra,India,Active
MER001676,INS000001,"Wason, Majumdar and Rastogi Store",Restaurant,Bhubaneswar,Odisha,India,Active
MER001677,INS000005,"Subramaniam, Puri and Chawla Store",Grocery,Lucknow,Uttar Pradesh,India,Active
MER001678,INS000003,Nair-Mitra Store,Fuel,Delhi,Delhi,India,Active
MER001679,INS000002,"Chandran, Savant and Divan Store",Electronics,Indore,Madhya Pradesh,India,Active
MER001680,INS000002,Sarraf-Sur Store,Fuel,Chennai,Tamil Nadu,India,Active
MER001681,INS000001,Kothari and Sons Store,Healthcare,Chandigarh,Chandigarh,India,Active
MER001682,INS000004,Ahuja-Sunder Store,Shopping,Jaipur,Rajasthan,India,Active
MER001683,INS000005,Dey PLC Store,Shopping,Kolkata,West Bengal,India,Active
MER001684,INS000002,Agrawal PLC Store,Fuel,Pune,Maharashtra,India,Active
MER001685,INS000005,Shukla Ltd Store,Shopping,Kolkata,West Bengal,India,Active
MER001686,INS000001,"Pau, Agrawal and Sidhu Store",Shopping,Bengaluru,Karnataka,India,Active
MER001687,INS000004,"Anand, Madan and Munshi Store",Travel,Pune,Maharashtra,India,Active
MER001688,INS000004,Solanki-Chacko Store,Entertainment,Mumbai,Maharashtra,India,Active
MER001689,INS000001,Garg and Sons Store,Shopping,Mysuru,Karnataka,India,Active
MER001690,INS000005,Butala Ltd Store,Restaurant,Bengaluru,Karnataka,India,Active
MER001691,INS000003,"Ghose, Parekh and Banik Store",Healthcare,Jaipur,Rajasthan,India,Active
MER001692,INS000002,Din Group Store,Shopping,Bhopal,Madhya Pradesh,India,Active
MER001693,INS000004,Sem LLC Store,Travel,Ahmedabad,Gujarat,India,Active
MER001694,INS000001,Bahri LLC Store,Restaurant,Bhopal,Madhya Pradesh,India,Active
MER001695,INS000002,Som-Prasad Store,Electronics,Mumbai,Maharashtra,India,Active
MER001696,INS000005,Varty Group Store,Shopping,Bhopal,Madhya Pradesh,India,Active
MER001697,INS000002,Shere Inc Store,Entertainment,Mumbai,Maharashtra,India,Active
MER001698,INS000002,"Nath, Mall and Babu Store",Fuel,Lucknow,Uttar Pradesh,India,Active
MER001699,INS000003,Ratti Ltd Store,Healthcare,Chandigarh,Chandigarh,India,Active
MER001700,INS000002,Bhatt-Krishnan Store,Grocery,Patna,Bihar,India,Active
MER001701,INS000005,Bahri-Kala Store,Healthcare,Bengaluru,Karnataka,India,Active
MER001702,INS000005,"Goda, Jaggi and Dugar Store",Healthcare,Nagpur,Maharashtra,India,Active
MER001703,INS000003,Vyas-Tripathi Store,Entertainment,Kolkata,West Bengal,India,Active
MER001704,INS000003,"Kohli, Dutt and Chacko Store",Shopping,Ahmedabad,Gujarat,India,Active
MER001705,INS000004,"Doshi, Mann and Vig Store",Grocery,Bhopal,Madhya Pradesh,India,Active
MER001706,INS000004,Ramaswamy PLC Store,Electronics,Jaipur,Rajasthan,India,Inactive
MER001707,INS000003,Zachariah-Chand Store,Fuel,Thane,Maharashtra,India,Active
MER001708,INS000005,Hari-Khare Store,Entertainment,Chandigarh,Chandigarh,India,Active
MER001709,INS000005,Sethi-Char Store,Grocery,Ahmedabad,Gujarat,India,Active
MER001710,INS000002,"Saha, Goyal and Batta Store",Fuel,Bhubaneswar,Odisha,India,Active
MER001711,INS000005,Nagar-Gulati Store,Restaurant,Surat,Gujarat,India,Active
MER001712,INS000004,"Wali, Sachdeva and Ganesh Store",Grocery,Bhubaneswar,Odisha,India,Active
MER001713,INS000005,Sankaran-Misra Store,Grocery,Bengaluru,Karnataka,India,Active
MER001714,INS000002,Kapadia-Narasimhan Store,Healthcare,Bengaluru,Karnataka,India,Active
MER001715,INS000003,Verma Ltd Store,Fuel,Mumbai,Maharashtra,India,Active
MER001716,INS000003,Behl PLC Store,Shopping,Chandigarh,Chandigarh,India,Active
MER001717,INS000002,Varty Ltd Store,Entertainment,Chennai,Tamil Nadu,India,Active
MER001718,INS000002,Dalal PLC Store,Grocery,Hyderabad,Telangana,India,Active
MER001719,INS000005,Ghose LLC Store,Healthcare,Mysuru,Karnataka,India,Active
MER001720,INS000003,"Dewan, Narasimhan and Ganesan Store",Travel,Mysuru,Karnataka,India,Active
MER001721,INS000001,Chaudhuri and Sons Store,Electronics,Delhi,Delhi,India,Inactive
MER001722,INS000005,"Pradhan, Dhar and Walla Store",Healthcare,Mysuru,Karnataka,India,Active
MER001723,INS000003,"Goswami, Garg and Sandal Store",Entertainment,Ahmedabad,Gujarat,India,Active
MER001724,INS000003,Maharaj-Sant Store,Shopping,Pune,Maharashtra,India,Active
MER001725,INS000003,Kashyap-Rout Store,Travel,Chandigarh,Chandigarh,India,Active
MER001726,INS000001,Bhatnagar-Chaudhuri Store,Grocery,Lucknow,Uttar Pradesh,India,Active
MER001727,INS000001,Yogi LLC Store,Grocery,Chennai,Tamil Nadu,India,Active
MER001728,INS000004,Deo-Palla Store,Travel,Chandigarh,Chandigarh,India,Active
MER001729,INS000003,Gill-Lall Store,Healthcare,Indore,Madhya Pradesh,India,Active
MER001730,INS000002,"Karpe, Varty and Agate Store",Fuel,Mumbai,Maharashtra,India,Active
MER001731,INS000003,"Mohan, Khalsa and Bhatt Store",Electronics,Nagpur,Maharashtra,India,Active
MER001732,INS000004,Narain-Rana Store,Fuel,Indore,Madhya Pradesh,India,Active
MER001733,INS000005,"Baral, Shroff and Deo Store",Restaurant,Ahmedabad,Gujarat,India,Active
MER001734,INS000003,Chad-Kothari Store,Healthcare,Kolkata,West Bengal,India,Active
MER001735,INS000003,Bath Inc Store,Fuel,Nagpur,Maharashtra,India,Active
MER001736,INS000002,"Rai, Mukhopadhyay and Dugal Store",Healthcare,Thane,Maharashtra,India,Active
MER001737,INS000004,Nagarajan LLC Store,Healthcare,Jaipur,Rajasthan,India,Active
MER001738,INS000001,"Oommen, Dhar and Gokhale Store",Healthcare,Thane,Maharashtra,India,Active
MER001739,INS000001,"Kashyap, Bhat and Aggarwal Store",Travel,Chandigarh,Chandigarh,India,Active
MER001740,INS000005,"Bumb, Naik and Tara Store",Entertainment,Kolkata,West Bengal,India,Active
MER001741,INS000002,Vasa-Mukherjee Store,Travel,Ahmedabad,Gujarat,India,Active
MER001742,INS000001,"Borra, Pillai and Sandhu Store",Travel,Ahmedabad,Gujarat,India,Active
MER001743,INS000004,Sankar-Karan Store,Travel,Pune,Maharashtra,India,Active
MER001744,INS000001,"Sura, Contractor and Mitter Store",Electronics,Indore,Madhya Pradesh,India,Active
MER001745,INS000001,Setty Inc Store,Electronics,Bengaluru,Karnataka,India,Active
MER001746,INS000005,Char-Parmar Store,Healthcare,Bengaluru,Karnataka,India,Active
MER001747,INS000005,Yogi-Chatterjee Store,Healthcare,Pune,Maharashtra,India,Active
MER001748,INS000004,Natarajan-Sarkar Store,Travel,Hyderabad,Telangana,India,Active
MER001749,INS000003,Pillay-Issac Store,Fuel,Chennai,Tamil Nadu,India,Active
MER001750,INS000001,Raman-Gupta Store,Restaurant,Chandigarh,Chandigarh,India,Active
MER001751,INS000001,"Srivastava, Saini and Sridhar Store",Electronics,Chandigarh,Chandigarh,India,Active
MER001752,INS000003,Gara-Choudhary Store,Shopping,Lucknow,Uttar Pradesh,India,Active
MER001753,INS000003,"Chowdhury, Kannan and Sha Store",Fuel,Ahmedabad,Gujarat,India,Active
MER001754,INS000003,Rama Group Store,Restaurant,Pune,Maharashtra,India,Active
MER001755,INS000002,"D’Alia, Oommen and Lad Store",Entertainment,Thane,Maharashtra,India,Active
MER001756,INS000003,Sankar LLC Store,Fuel,Mumbai,Maharashtra,India,Active
MER001757,INS000002,"Palan, Vohra and Chowdhury Store",Electronics,Thane,Maharashtra,India,Active
MER001758,INS000002,Basu PLC Store,Electronics,Thane,Maharashtra,India,Active
MER001759,INS000002,Seth Group Store,Healthcare,Thane,Maharashtra,India,Active
MER001760,INS000004,Mishra PLC Store,Travel,Patna,Bihar,India,Active
MER001761,INS000003,Padmanabhan LLC Store,Healthcare,Chennai,Tamil Nadu,India,Active
MER001762,INS000003,Chaudhari Group Store,Entertainment,Hyderabad,Telangana,India,Active
MER001763,INS000005,"Kapadia, Bhat and Narayan Store",Healthcare,Chennai,Tamil Nadu,India,Active
MER001764,INS000001,Raj LLC Store,Electronics,Indore,Madhya Pradesh,India,Active
MER001765,INS000002,Vig-Agate Store,Electronics,Bhopal,Madhya Pradesh,India,Inactive
MER001766,INS000002,Garde Ltd Store,Entertainment,Surat,Gujarat,India,Active
MER001767,INS000002,Konda and Sons Store,Grocery,Kolkata,West Bengal,India,Active
MER001768,INS000003,Sarraf-Sangha Store,Shopping,Jaipur,Rajasthan,India,Active
MER001769,INS000002,"Sridhar, Sachdev and Karan Store",Electronics,Thane,Maharashtra,India,Active
MER001770,INS000002,Nagy LLC Store,Travel,Jaipur,Rajasthan,India,Active
MER001771,INS000004,Amble-Saini Store,Travel,Bengaluru,Karnataka,India,Active
MER001772,INS000003,Hayre-Yogi Store,Entertainment,Thane,Maharashtra,India,Active
MER001773,INS000003,Seshadri LLC Store,Entertainment,Mumbai,Maharashtra,India,Active
MER001774,INS000005,Jain-Bhalla Store,Travel,Hyderabad,Telangana,India,Active
MER001775,INS000002,"Karan, Dubey and Mahajan Store",Restaurant,Bhopal,Madhya Pradesh,India,Active
MER001776,INS000001,Mody-Grewal Store,Travel,Nagpur,Maharashtra,India,Active
MER001777,INS000004,Kaur and Sons Store,Electronics,Mysuru,Karnataka,India,Inactive
MER001778,INS000001,Basu and Sons Store,Grocery,Kolkata,West Bengal,India,Active
MER001779,INS000001,Brar and Sons Store,Electronics,Chandigarh,Chandigarh,India,Active
MER001780,INS000002,Khatri and Sons Store,Shopping,Bhopal,Madhya Pradesh,India,Active
MER001781,INS000005,Khare-Mukhopadhyay Store,Healthcare,Mysuru,Karnataka,India,Active
MER001782,INS000001,"Nair, Kurian and Mohan Store",Restaurant,Patna,Bihar,India,Active
MER001783,INS000003,Memon-Dhingra Store,Fuel,Bhopal,Madhya Pradesh,India,Active
MER001784,INS000001,Garde Ltd Store,Grocery,Ahmedabad,Gujarat,India,Active
MER001785,INS000003,"Boase, Bhatnagar and Bir Store",Restaurant,Bhopal,Madhya Pradesh,India,Active
MER001786,INS000001,Sarraf Ltd Store,Electronics,Mumbai,Maharashtra,India,Active
MER001787,INS000003,Oak-Boase Store,Electronics,Delhi,Delhi,India,Active
MER001788,INS000005,Kara LLC Store,Travel,Jaipur,Rajasthan,India,Active
MER001789,INS000003,"Keer, Pillai and Aggarwal Store",Grocery,Chandigarh,Chandigarh,India,Active
MER001790,INS000003,"Lal, Murthy and Menon Store",Travel,Chandigarh,Chandigarh,India,Active
MER001791,INS000002,"Kurian, Thakur and Divan Store",Fuel,Indore,Madhya Pradesh,India,Active
MER001792,INS000003,"Batra, Desai and Sahota Store",Entertainment,Indore,Madhya Pradesh,India,Active
MER001793,INS000001,"Kakar, Grover and Trivedi Store",Restaurant,Indore,Madhya Pradesh,India,Active
MER001794,INS000004,"Mannan, Bora and Sridhar Store",Restaurant,Chandigarh,Chandigarh,India,Active
MER001795,INS000002,Madan-Kulkarni Store,Healthcare,Bhopal,Madhya Pradesh,India,Active
MER001796,INS000003,Sridhar and Sons Store,Entertainment,Pune,Maharashtra,India,Active
MER001797,INS000002,Gola and Sons Store,Fuel,Bengaluru,Karnataka,India,Active
MER001798,INS000001,Nazareth and Sons Store,Shopping,Delhi,Delhi,India,Active
MER001799,INS000001,Sen-Varkey Store,Fuel,Bhubaneswar,Odisha,India,Active
MER001800,INS000002,"Murthy, Grewal and Mann Store",Travel,Bhopal,Madhya Pradesh,India,Active
